"SF_B6S!I865XH850NLDTLSB-KSO260PXH-.JPG",null,PRINTED,"A",00062208512,1
"SF_B6SQYJSE!9X9DNEW3BW1R1COLGP4MWV.JPG",null,DEBOSSED,"93;851",00591396901,1
"SF_B6TASUVM-!L!T7MJIN0DDG!U347RSM3.JPG",null,DEBOSSED,"L3",16714040501,1
"SF_B6WKRMW1L1T7MUWN0M5M12MI7V9PRCW.JPG",null,PRINTED,"TEVA;50mg;0812",00093081201,1
"SF_B6XZV5OXSKGPOJ_3QDLI_3MB3!NIZII.JPG",null,DEBOSSED,"G;3511",00115351101,1
"SF_B6YA3_HZ-DZ8CH5JBTHKNSCOE41HFEG.JPG",null,DEBOSSED,"b;555",51285008787,1
"SF_B6YHL7VR6U99GDRE0QQ7NWI_ZM8G!WH.JPG",null,PRINTED,"TV;5401",00093540189,1
"SF_B6Z-6_ZE19KVYHKV8I09DG1MWMC42KD.JPG",null,DEBOSSED,"A;Z",00378100501,1
"SF_B6ZITN!6USXWBMOBKCJ6O1XX65VMA8B.JPG",null,DEBOSSED,"U;U;113",29300011305,1
"SF_B6ZP34JLCPZ!QOJ5T4RX90JYHXB8Z-W.JPG",null,DEBOSSED,"61;48;V",00603615721,1
"SF_B6ZRBRZ2101EMHUXRG_KRQEUI8JV275.JPG",null,DEBOSSED,"GX;CJ7",49702020318,1
"SF_B7!TCMC1!6_JZ5ER_2R9YU80GDSYZ_4.JPG",null,PRINTED,"T9",13811052501,1
"SF_B71OBDUV5CKXWB1PSU5YZOR-DG6IJRH.JPG",null,DEBOSSED,"LU;D;13",68180022301,1
"SF_B72468NG6N0FTRV!Y7TXDC9ZD-SKHCI.JPG",null,DEBOSSED,"MYLAN;G2",00378111001,1
"SF_B72YN-U-CK69C75XG2LZASE64T_-Z7!.JPG",null,DEBOSSED,"PLIVA;470",50111047001,1
"SF_B7353JLNUSPYZCBAWX7GIC8IV0ZU2H8.JPG",null,DEBOSSED,"2;KC",66869020490,1
"SF_B73ZAA8I7GB!-KKBE2ZG8D31PO1C3L7.JPG",null,PRINTED,"WPI;3",00591369330,1
"SF_B75N4EG0O321-KJXTC2!1SFDE66A7OD.JPG",null,DEBOSSED,"A10",00093308784,1
"SF_B76ON8L!LGEC7264MG-5HGGAAJB4LW!.JPG",null,DEBOSSED,"MP;577",53489059101,1
"SF_B76UUIGE739QEFJG7!WG6LBAE9GLWRI.JPG",null,DEBOSSED,"G;5008",59762500801,1
"SF_B776XQHR7V_LNRE1FI3THUWC_HLRC4O.JPG",null,DEBOSSED,"EPITOL;93;93",00093009001,1
"SF_B77X_5DXKBXBBND8CRTE!BG8L3NHHCT.JPG",null,PRINTED,"M;482",00378348201,1
"SF_B78DPL3IYID49NUXE4229HBVEV5SEQM.JPG",null,DEBOSSED,"PD;157;40",00071015723,1
"SF_B78JVM7CG751ZNHPKXHNSU-CVQMV-JG.JPG",null,DEBOSSED,"GS;LFG",53451010101,1
"SF_B79PO1S634PODG4MYG0JG445A50M68U.JPG",null,DEBOSSED,"I;113",00781538531,1
"SF_B7_4L-!Y7O9OQ-3YQAIK7SBFLSTUMBN.JPG",null,PRINTED,"P51",00904645760,1
"SF_B7A5TLAXY1486FBZSULQE84X9GHTH_O.JPG",null,PRINTED,"H;103",31722054201,1
"SF_B7AIJ37YGS2RFNZOXPOMZ_QK9R8_VJT.JPG",null,PRINTED,"G;2002;G;2002",59762200201,1
"SF_B7BKM9Z-REQW_2B6S8G94A3A91U!4L.JPG",null,DEBOSSED,"URS;790",00591300501,1
"SF_B7CETWNUI3X6Y7V2ME1!-KBZ5U!9O!B.JPG",null,DEBOSSED,"S21",67253020150,1
"SF_B7DXJWA_V8OTD6NCPJ!!5O72KS7C0Z2.JPG",null,DEBOSSED,"TEVA;7030",00093703056,1
"SF_B7EA20NMIU9N3VBQ9_R3B3GTP3VH2M7.JPG",null,PRINTED,"IS;5",16252054001,1
"SF_B7EM4LXSP8S225MNUQGEC_J-LEIS480.JPG",null,DEBOSSED,"PD;157;40",59762015701,1
"SF_B7GW3NCJCJDQT84ORL40!GP755WQZ8F.JPG",null,DEBOSSED,"b;944",00555901058,2
"SF_B7HOU!G6Q1OUHDZ06VGNU9CV2ELELRD.JPG",null,DEBOSSED,"LU;F03",68180055809,1
"SF_B7IH!GHUK-!Y!LWY3O-OMY1Y9K67JEW.JPG",null,DEBOSSED,"755;93",00093075506,1
"SF_B7IPAGDW9X1HDTR3QUD5-D8GFEZSQQ9.JPG",null,PRINTED,"Z;2407;Z;2407",00172240780,1
"SF_B7IUTS3O!A39OCII!G62D87Y9782G3W.JPG",null,PRINTED,"4",00009519102,1
"SF_B7LM93Q8Q43759P_BBPKIJ0TOWZ0I7G.JPG",null,DEBOSSED,"SZ;466",00781118201,1
"SF_B7M1KC4X2KKG3IQHAMOALUGE5!KSGEF.JPG",null,PRINTED,"7767;200",59762151701,1
"SF_B7NCJ3BTZMCJ4Q2ELS61872PZ3JPC2B.JPG",null,DEBOSSED,"93;799",00603760801,2
"SF_B7NMXQY6P!LWVUWHTXIXUPTUFHI18AN.JPG",null,PRINTED,"D;17",65862062090,1
"SF_B7O6LIOTHD3XTE19X_0XRB4X2R!FV7E.JPG",null,DEBOSSED,"93;7220",00093722006,1
"SF_B7OLM94F8UD-ZC1LK46ON!B0JC1T5UL.JPG",null,DEBOSSED,"APO;MYC;360",60505296607,1
"SF_B7OM22P39U_0NLW2XAZZRGFAN83VQL!.JPG",null,DEBOSSED,"SZ;442",00781562760,1
"SF_B7P0-2BHT7T88IHB4E1EEQ_M93OW8RO.JPG",null,DEBOSSED,"DYN;105",99207046730,1
"SF_B7QJYTBHRR8GLABPAE12OHNSB!1NH-O.JPG",null,DEBOSSED,"SYNTHROID;300",00074714990,1
"SF_B7T28Z0FFHP3ATLSZJHEK-IDJ24FI0G.JPG",null,DEBOSSED,"9;3;1174",00093117401,1
"SF_B7T60_QXKMPKURP3F4H3-Q9I26AQHBH.JPG",null,DEBOSSED,"GG;263",00781150601,1
"SF_B7TP51A2YZPFRW51DFYXJQHDXM597WJ.JPG",null,DEBOSSED,"LCI;1335",00527133501,1
"SF_B7UDMGPYAD8ES29I2TWFIP_TPCLR7JW.JPG",null,DEBOSSED,"928;TEVA",00093092806,1
"SF_B7USY2TZB2S1AGJ9_H3HHCXWVFKOQOE.JPG",null,PRINTED,"673;673",47335067381,1
"SF_B7V!WBDYTE9B2HSPG1-KV8D5RRD06JI.JPG",null,DEBOSSED,"C;54",65597011630,1
"SF_B7VRZLDENVZMRTZTPLNF1SDGGXC2AHP.JPG",null,DEBOSSED,"30;4;4833;G",64764030430,1
"SF_B7WC2UMCQ75!LPTRCY5-ZX93JZDK3WI.JPG",null,DEBOSSED,"M;G31",00378313101,1
"SF_B7YHJWRAFBFJ3BWASG0BQE1TLTU-ZKJ.JPG",null,DEBOSSED,"5852;20",00093585201,1
"SF_B7ZOXEKGRYRZ!U9G8AG4CUD50UHZ3YC.JPG",null,DEBOSSED,"1;83",62756018388,1
"SF_B7ZPC4BF0!5O_2NS9C2T6NR4SN21SQL.JPG",null,DEBOSSED,"212;I;G",31722021205,1
"SF_B7ZUOYA58W!8O15N1ZHDP!FQ2AY!K5V.JPG",null,DEBOSSED,"M;146",00378214601,1
"SF_B8!!6MECWDQVCD71W1TAQUQB2EX!38J.JPG",null,DEBOSSED,"Pfizer;CDT;052",59762672101,1
"SF_B8!1-BK-Q4H6E7O4NX9CU5LKZ0E3Z76.JPG",null,DEBOSSED,"93;7771",00093777113,1
"SF_B8!9G8JYCCMVQKH--XANCKKS61VJ-2D.JPG",null,DEBOSSED,"4740;93",00093474001,1
"SF_B8!ARW4-52!S!TY0HA3IOS3A4OG18Q.JPG",null,DEBOSSED,"PLIVA;433",50111043301,1
"SF_B8-9KU!!1O9KSJAI-I-UZODIQ8HOX_R.JPG",null,DEBOSSED,"APO;PRA;40",60505017009,1
"SF_B80W-8W26GFE79VAIIBL70YYDAPDS3K.JPG",null,DEBOSSED,"M;310",00378031001,1
"SF_B81FNRNX8LNKQTW6JRDW-PGYV0!!8WU.JPG",null,DEBOSSED,"HP;47",23155004710,1
"SF_B82ER_UTIQKMG_4ZVI6_P_AYGBUPQJM.JPG",null,DEBOSSED,"DAN;DAN;5325",00591532501,1
"SF_B83-CDR3ILSGYAZG-6-XJ9!XATF5YF8.JPG",null,DEBOSSED,"Ortho;75;Ortho;75",52544016541,2
"SF_B83M750AU040PACG31UQGK8AADITPO8.JPG",null,PRINTED,"Andrx;559",62037055901,1
"SF_B83SKEGQRT_ZC5J7J9J_PKZBA-KKTWX.JPG",null,DEBOSSED,"WC;624",52544023341,2
"SF_B84GUPE-D_27CJSH0XR!56RE9N5H51E.JPG",null,DEBOSSED,"SB;4894",00007489420,1
"SF_B85PXUHC6HLGGT_LTCG8JWPVM92K1WD.JPG",null,PRINTED,"PA1000",50111090101,1
"SF_B86NORVHJ2B4V9A68GWCRKCWVW80KTQ.JPG",null,PRINTED,"411",50844041121,1
"SF_B86TE54K6CQA3VSTV!IIRC!9BLYP93A.JPG",null,PRINTED,"250;LUPIN;250;LUPIN",68180012102,1
"SF_B86WQX4PX5Y9KBZPLJYTQ-JWFNZFYE5.JPG",null,DEBOSSED,"10",13668000905,1
"SF_B88I8HWENQQZY19HSYI2!FX0DQ!_G90.JPG",null,DEBOSSED,"5;6;W",00143958030,1
"SF_B88QWEBHC6SPF_OQHGAX1GSW-VAG1ZX.JPG",null,PRINTED,"M;Amphet;Salts;5;mg",00555079002,1
"SF_B89QGLS6696L8QCQ_7CPNG4!2B1NBVD.JPG",null,DEBOSSED,"HYZAAR;MRK;717",00006071731,1
"SF_B8_P5HRGN-JOACDHQ_!T40DI2G7SWWW.JPG",null,DEBOSSED,"E48",42806004801,1
"SF_B8AROK2S!S!ONGBGU0E3H5G!NAOGNTW.JPG",null,PRINTED,"FL;40",00456224030,1
"SF_B8B2RNNQFKIGZGU_2MW660467S_UTA7.JPG",null,DEBOSSED,"161;H",31722055190,1
"SF_B8BOXPNUAF8_RIHY57C81SH3RGR!2G!.JPG",null,PRINTED,"TEVA;5550",00093555001,1
"SF_B8BXT4QMUR5!5XSEQXY_4MLDMU!PW1-.JPG",null,PRINTED,"TEVA;3145",00093314501,1
"SF_B8COFN7YX27HAXM5JI!J!73I9FYK60K.JPG",null,DEBOSSED,"b;951",00555901258,1
"SF_B8CQ7-99DM!EIK3F02RT6625LLWGYH0.JPG",null,DEBOSSED,"WC;421",00430042014,1
"SF_B8DS0M7FX143VJ90GG-XPTWRS1P8-FZ.JPG",null,DEBOSSED,"7155;TV",00093715556,1
"SF_B8DZ6M5AQK894P4GELJ2A2GU0JX770K.JPG",null,DEBOSSED,"b;28",00093614882,1
"SF_B8ECKDNJF2MST-CCIC01EZENYJ_YMUC.JPG",null,DEBOSSED,"3;0;;dp",00555076802,1
"SF_B8F8WGRMH1GDSCG-I_BMRQAC4002987.JPG",null,DEBOSSED,"15",64764054311,1
"SF_B8G3-S3I_Z0G-BVNIBTS3ZDAWUAF01D.JPG",null,DEBOSSED,"dp;082;TUSSIGON",61570008101,1
"SF_B8G6L4P-CJ2G6Z0-6KJAMRVKMOC8KC4.JPG",null,DEBOSSED,"M;722",00378072219,1
"SF_B8H9M_8DCY1X1XTAQP5N8J_GLA96P6D.JPG",null,DEBOSSED,"RDY;274",55111027490,1
"SF_B8IOYTRZ8LK4E6XGPPN13X-8ZJ86O_R.JPG",null,DEBOSSED,"832;AMT",00832011100,1
"SF_B8J81BECPJRJ9-TG2VQHEQCFN6JB2_3.JPG",null,DEBOSSED,"93;1177",00093117701,1
"SF_B8K_K56TA0QV8W5FC43UD__K1YHO0!7.JPG",null,DEBOSSED,"SANKYO;C22",65597010530,1
"SF_B8KX679Q8Y3S_BOFHUJOT0TZ7WFD9SO.JPG",null,DEBOSSED,"PAD; 112",00574011215,1
"SF_B8M32I11F5IA376Q1MMHSWKFULIDVGX.JPG",null,DEBOSSED,"J;81",65862092790,1
"SF_B8ME19JV7XP8DNG3RDXUR!1G8-64V30.JPG",null,PRINTED,"J;02",65862058605,1
"SF_B8MG2SOY-G8TS8TW74O9ZNE36-SHKR!.JPG",null,DEBOSSED,"3171;V",00603374121,1
"SF_B8ORCM1V47NUN54YZBRLC9I4_FJPI0J.JPG",null,DEBOSSED,"gsk;8;2",00007314813,1
"SF_B8OT!UBIJCCWT88W49SFJGX34BC0OJ!.JPG",null,DEBOSSED,"44;178",00904025024,1
"SF_B8PRMNXLTPUC26N0V5GGIMRVY4Z5!HG.JPG",null,PRINTED,"SUSTIVA;SUSTIVA",00056051030,1
"SF_B8QOH774H268O_RC93Y7V2IUV54N3Z1.JPG",null,DEBOSSED,"5;FL",00591390087,1
"SF_B8R5KIPCE02C54!ELO15DEKZR6KU-HG.JPG",null,PRINTED,"ACTIQ;800",63459050830,1
"SF_B8RCC4IQ1POJD5_F0P-VTGPRR93ISS1.JPG",null,PRINTED,"Pfizer;PGN;50",00071101368,1
"SF_B8TXZM2XJHBRJYXTFU7RX943DAI35U_.JPG",null,DEBOSSED,"TV;074",00093603191,3
"SF_B8V8UQPLM2JMPKUH07IEPV3Z9LV64FQ.JPG",null,DEBOSSED,"6;036;N",00093803601,1
"SF_B8VKEPNRKTNRZ9R9CLFJ8110ZAR5BON.JPG",null,DEBOSSED,"9;3;72;56",00093725601,1
"SF_B8XSRWI-F-QE3L!XVMSRX39CVUSCD7!.JPG",null,DEBOSSED,"SYNTHROID;100",00074662419,1
"SF_B8Y458UR_D-7IEGH5LKVSBAZONC6-NO.JPG",null,DEBOSSED,"93;5172",00093517220,1
"SF_B8YMWWS3BCY_2Q9B9_DC1G0NIAO615O.JPG",null,DEBOSSED,"b;332",00555905167,2
"SF_B8YODUCJI0YTC5FKHKFSQ8SW21M7ZQR.JPG",null,DEBOSSED,"2090;V",00603213028,1
"SF_B90378XJ_1C1RP3QCNGE!_76GXLIIXA.JPG",null,DEBOSSED,"STARLIX;120",00078035205,1
"SF_B90F1!7OPJZB__-4JVU47!JHSCDOK6P.JPG",null,DEBOSSED,"952;5;b",00555095202,1
"SF_B90OMT8P79WR56GTF0PYDUXNTLVVQG8.JPG",null,DEBOSSED,"m;100",49884040601,1
"SF_B91KLYFWMT2VF_WC!59BGNQSY!77-HO.JPG",null,DEBOSSED,"AP205",76439013104,1
"SF_B91L81AK-PTHPIO7!548LBTSXO67_X9.JPG",null,PRINTED,"15mg;Cephalon",63459070060,1
"SF_B924A1W8_287YZSGN3P-4RW22FNYAEE.JPG",null,DEBOSSED,"787;TEVA",00093078701,1
"SF_B92F!MBGLVVO4WLIB5BIY0QJC522IIS.JPG",null,PRINTED,"PFIZER;396;PFIZER;396",00049396060,1
"SF_B93QGO0C0O23GF6BMR24NYMS9HCLKEL.JPG",null,DEBOSSED,"LCI;1789",00527178901,1
"SF_B94FDAD43QW7B_9IQQFOTX3N-R4MP3O.JPG",null,DEBOSSED,"93;7182",00093718201,1
"SF_B94ZSVNB005Q4NDJYRRFN6FEQ4717AB.JPG",null,DEBOSSED,"I;62",65862054890,1
"SF_B95FURS-LIC_!GJF3S0V51NA53YHIDQ.JPG",null,DEBOSSED,"PLIVA;323",50111032301,1
"SF_B9715LJQPH-358Y91OIH7AHRPXD8U4U.JPG",null,DEBOSSED,"5685;V",00603568528,1
"SF_B97_USL_6SAC18F5NF9-1INO7F!0TYH.JPG",null,DEBOSSED,"P;15",16729002015,1
"SF_B97S0FWLU1J!JV1ED9CTT9KQZROUSBL.JPG",null,DEBOSSED,"A;TF",00456046101,1
"SF_B99-05NP12TYR1HVZTAW-OI183Z9YRC.JPG",null,DEBOSSED,"5033;10;12;5",00172503360,1
"SF_B9B-GH-G9CA4QEB05LOI1Y14_CLPI-!.JPG",null,PRINTED,"TCL;003",00904792760,1
"SF_B9CVNJ3!BE!9NFQLGZ77N-_ANC7WRXF.JPG",null,DEBOSSED,"X;34",16714030501,1
"SF_B9D!!Z_95UGVN!G6SD6-PGK08E9L5KT.JPG",null,DEBOSSED,"M;36",51079013320,1
"SF_B9E95J!UC2VTIJD6K8MKW!GGGCRL53A.JPG",null,PRINTED,"MINOCYCLINE;100;DAN;5695",00591569550,1
"SF_B9ESI1AO0E!DDIYWQCSCWMIKPG09M7_.JPG",null,PRINTED,"G;90",59762669203,1
"SF_B9GGKI-T-WT4!HH!UDKZ7OG2WV97M53.JPG",null,DEBOSSED,"256",43547025650,1
"SF_B9GPF_!QUUUEMUJHBNC!QQ_SSMGN509.JPG",null,DEBOSSED,"93;7167",00093716798,1
"SF_B9IFSUTIK6AY_KEVK85X8834Y220VJS.JPG",null,DEBOSSED,"2084;V",00603211628,1
"SF_B9J6M84IY6GK7L-GFNE!UIWGXK94J4C.JPG",null,DEBOSSED,"160;n",43386016106,1
"SF_B9L8VKRNX758PITKAID1B62IC073G7U.JPG",null,DEBOSSED,"93;7303",00093730365,1
"SF_B9LVNK0V-WPHV-TP4G!PSOPEYMZYABI.JPG",null,DEBOSSED,"NVR;D;O",00781560731,1
"SF_B9O6P8I7TLJAEW2H5B_YAD23N9-_QR1.JPG",null,PRINTED,"Pfizer;PGN;75",00071101468,1
"SF_B9S3T2JNGTB06X3DI!CG-ZAAA4VWMHN.JPG",null,PRINTED,"BVF;300;BVF;300",00093511998,1
"SF_B9STZSL8G5OP05-0WVXRI0NV2T63O-V.JPG",null,DEBOSSED,"93;7330",57844069198,1
"SF_B9TK6UX32SRG6UEQX1J7XCUGRZ8753P.JPG",null,DEBOSSED,"BVF;0117",00093511601,1
"SF_B9U2BOQ87V1WBRJIQ_A34T7VSB2FU3V.JPG",null,DEBOSSED,"SEROQUEL;400",00310027910,1
"SF_B9UDT5-W!Y-AKS43TYC!ZNN8!0_J6WO.JPG",null,PRINTED,"IP;103;IP;103",53746010305,1
"SF_B9V1LLFY20JWLMVL40YGSITXZDNJKCK.JPG",null,PRINTED,"WATSON;152;8;mg",52544015230,1
"SF_B9V9F5U-UDUE3RLX3O5W2FXZ583LX2!.JPG",null,DEBOSSED,"TV;7677",00093767786,1
"SF_B9WHIK6WO36JBUFBC3EJ5C3ASLO80_P.JPG",null,DEBOSSED,"NB;890",64764089099,1
"SF_B9XQGFUTC6RPD-ZDZ06-C!1A0UEX80X.JPG",null,DEBOSSED,"IG;239",31722023910,1
"SF_B9Z_A-RDHMLGRDHI0NE0XIAGGN75OVT.JPG",null,PRINTED,"93;7440",00093744001,1
"SF_B_08UNSW1BCU8NEVE7YSZODB0!NR__.JPG",null,DEBOSSED,"F;74",16714022401,1
"SF_B_0LVNXTNTB7W53Q4-7FKLB-AGM39XM.JPG",null,DEBOSSED,"VP;25",61748002501,1
"SF_B_1NQ6X2W1D2T3P6RKZE29G_PLLSKVP.JPG",null,DEBOSSED,"M;B3;5;5;",51079096020,1
"SF_B_5CGEQ7G3NG4ZPES7XMPY6M6D4VX5Q.JPG",null,DEBOSSED,"MYLAN;183;20",51079027820,1
"SF_B_5F338Y7SXGTV-4HU4Z7KKVUGMNDBI.JPG",null,DEBOSSED,"MH;1;M",00378190101,1
"SF_B_5OZQKJ7ZKGBG_TSUPWZU3LN0SM2YX.JPG",null,DEBOSSED,"DX;31",47781027509,1
"SF_B_7!106DR5Q672LY!GUZGSK!RDLGC.JPG",null,PRINTED,"Y;Y",50474092090,1
"SF_B_7-HFGWLZBVT9I4GA0MTVD00KZ!XHB.JPG",null,DEBOSSED,"87;H",31722053612,1
"SF_B_9J0WT8IM_WGU20C-BAA1UD_1FLKA8.JPG",null,DEBOSSED,"b;208",00555902058,2
"SF_B_AQVA1!WC5V0XBSZI1QHF1E3XIOE1F.JPG",null,DEBOSSED,"NVR;LUF",00078049115,1
"SF_B_AU61OZKWZ!VWTDSW-XBYLNO0N9TN7.JPG",null,DEBOSSED,"S6",16729000617,1
"SF_B_DCZLD!7-JBGBZDZQW73CNCOR!9FK4.JPG",null,PRINTED,"360;360",68682037190,1
"SF_B_DYFYS51WQ-GPVNP-WDDP_I-GHSQ!B.JPG",null,DEBOSSED,"293;P1",65162034758,2
"SF_B_FCDNN12F6DU-V3VDIH9A5Y6A3G8V!.JPG",null,DEBOSSED,"GX;CG7",68462056301,1
"SF_B_FCK_34SS26MO1AUN5GS_LX025IKKU.JPG",null,DEBOSSED,"M;S23",00378512301,1
"SF_B_FMAAP2WUUJYIM25MERRQB52ARI79C.JPG",null,PRINTED,"PFIZER;398;PFIZER;398",00049398060,1
"SF_B_G4U49171VZM22CU4SZUTKVXESCWO5.JPG",null,PRINTED,"7767;100",59762151601,1
"SF_B_IYUC90X9GWLZK2ZN!K3JB184T_WFE.JPG",null,DEBOSSED,"A;12",65862000899,1
"SF_B_JMBJY9IX!SCEJTV48QMCYQC2PZLBM.JPG",null,PRINTED,"PAD;0181",00574018190,1
"SF_B_KH47ABHW5N3CO3AK72QTOT86SWYNQ.JPG",null,DEBOSSED,"SB;2",00029315818,1
"SF_B_L24NX1C6LWP__BI5PM94N-1AECQ6A.JPG",null,PRINTED,"deplin;15",00525110290,1
"SF_B_M9R4W!V-2FN-U1DAG-FW8GAREF9IH.JPG",null,DEBOSSED,"93;319",00093031901,1
"SF_B_MMFE9AC6HAE0187J2XD8-CNKLFO0.JPG",null,PRINTED,"TEVA;7372",00093737201,1
"SF_B_NH1Z67WOTRDT6A-D7JDN4VHZHGTY!.JPG",null,PRINTED,"93;5269;93;5269",00093526901,1
"SF_B_OA0-9K_ZT1Z1-KVLIWCP5E67H!8F8.JPG",null,DEBOSSED,"b;978",51285008498,1
"SF_B_OQPYL7U_3YDI-U7AWXCV95M_L7VA2.JPG",null,DEBOSSED,"2682;V",00603321328,1
"SF_B_PCINF7TT!KSFEYV5IW4ZFPQWN!1WT.JPG",null,DEBOSSED,"JSP;564",60846080801,1
"SF_B_PUGLWB6SQ9LVFTMV645AIE14_IMO_.JPG",null,DEBOSSED,"cor;126",64720012610,1
"SF_B_RX03N5NDLPS7BFXRZ_OEJIO4GSU6Q.JPG",null,DEBOSSED,"W;30",00591320630,1
"SF_B_S1CI4BM6JMVTXPYA9X5DX5LB1905V.JPG",null,DEBOSSED,"WPI;3354",00591335401,1
"SF_B_S2M4M62YVO-1T4YP7--H34LN9MAP.JPG",null,DEBOSSED,"WATSON;3369",00591336901,1
"SF_B_SBM2VORI41FMZBNRLP7-K3Z2JKKV9.JPG",null,DEBOSSED,"PLIVA;397",50111039701,1
"SF_B_SVZKM-PWEO!Z-6QD8LXBDW0YSI5NJ.JPG",null,DEBOSSED,"N8",12496130602,1
"SF_B_TOK0E0K6XJ6W3C5CTZGB-IK9!YGS3.JPG",null,DEBOSSED,"5;FL",00456140501,1
"SF_B_U20KKD5Q4QXLDSSJI!Q7T6R0VC703.JPG",null,PRINTED,"barr;250;mg;1075",00093760257,1
"SF_B_U5ZX_SA30IVVQ9KJ5CGCDUZ1HQF5Q.JPG",null,DEBOSSED,"TV;7807",00093780756,1
"SF_B_V5RAUKUMPE_QY0FHS4D_NHTR6V9G.JPG",null,DEBOSSED,"N;11",00093293101,1
"SF_B_VD8T48QI!-XYGYQTF!0FGE1!6Q-R3.JPG",null,DEBOSSED,"S191",63402019110,1
"SF_B_WRWWLKRK!0POUPPKN1CQC9QVAPMLE.JPG",null,DEBOSSED,"U;241",29300024110,1
"SF_B_XNY3XLNYHO5BUMH!CF6KS_S-_VYHC.JPG",null,DEBOSSED,"RX;900",63304090090,1
"SF_B_YA-RDME0YJ_NT541RC!C_9!1ULDFC.JPG",null,DEBOSSED,"R;33",00228300311,1
"SF_B_YER7FZJBN0L6F8ZG4RA17KKSW9FCM.JPG",null,DEBOSSED,"93;76",00093007601,1
"SF_B_Z09G656F57-ZVNWD77DP-4WUTVFTG.JPG",null,PRINTED,"MYLAN;4250;MYLAN;4250",51079043820,1
"SF_BA!2PSON-NV7N3BLQ25HJQQ_3U-XBDK.JPG",null,DEBOSSED,"635",45963063504,1
"SF_BA!LYX!FRVHT7XWPI350C-CLU1K5_JI.JPG",null,DEBOSSED,"WATSON;583",00591058301,1
"SF_BA!Q-U5W1PB8MPZ-I2STDB37--HWBF6.JPG",null,PRINTED,"CREON;1236",00032301628,1
"SF_BA-1_BG2OI2VE5VVCXE3T_DP5REAM4L.JPG",null,PRINTED,"P;20",00008060601,1
"SF_BA1JS9-TAPM71QVFE!MEZV4N9HVL506.JPG",null,DEBOSSED,"R;6",55111019060,1
"SF_BA25W1UDJ29V74TWCBLMNM!V-A84L3O.JPG",null,DEBOSSED,"KU;119",62175011937,1
"SF_BA3BZXDKWAPJCG4KM_7T0ODHGMU1UA3.JPG",null,PRINTED,"null",55494010010,1
"SF_BA40BT8PUFM8OFVZFTQNQH1BGFQSHS!.JPG",null,DEBOSSED,"54;311",00054014025,1
"SF_BA5DMSJZCDD2_SS6_!SZRFCJSF_E_LC.JPG",null,DEBOSSED,"351;HH",43547031409,1
"SF_BA5UBX1UKIMZ_DQJGYXBLMW9S2DG5TQ.JPG",null,DEBOSSED,"A;TJ",00456046001,1
"SF_BA72DJMIKMD4BACCH4DN4Y1YO-60DAA.JPG",null,DEBOSSED,"44;112",50844011222,1
"SF_BA79Y2QNDWRL1PT!D1IOOIWTYOO8C3D.JPG",null,PRINTED,"LUPIN;RAMIPRIL;10mg",68180059102,1
"SF_BA7G7UKQ7PB4DF4TTKVZTKGHSSFCCFG.JPG",null,DEBOSSED,"GX;CM3",00173067502,1
"SF_BA9QU0KFP5O36!!8GN0ACMTV8D36J!J.JPG",null,PRINTED,"TEVA;7371",00093737101,1
"SF_BAB0_MZHA_GLVO17URPQXPSAHCH-Z3Y.JPG",null,PRINTED,"R;2579;R;2579",49884083211,1
"SF_BAB49PE6IGJ!GK5WQG!SF8V8B2J3WW5.JPG",null,DEBOSSED,"200;BAYER",50419048858,1
"SF_BABB!_U4C4Y!G9G9X1Y!W9601S7WHJ7.JPG",null,DEBOSSED,"2;WARFARIN;TARO",51672402801,1
"SF_BABF18-ZJ_NGV3LRXZI1WMQQK02I8AR.JPG",null,PRINTED,"WATSON;3220",00591322001,1
"SF_BABQ8CIM9AJ7PK864EOO59FU4HQEFLR.JPG",null,DEBOSSED,"M;52",00378005201,1
"SF_BAEYF_WDXXY2E4X-WZPG7GC7QTX6-9F.JPG",null,DEBOSSED,"M;D11",00378402401,1
"SF_BAGI6ALF1H-K48SUHBUGACR-QL928KN.JPG",null,DEBOSSED,"4211;V",00603448528,1
"SF_BAI6HXJUV1!_-A6CBW6UF9_AVBFBI9M.JPG",null,PRINTED,"G;M",65649010302,1
"SF_BAJ55!J6TADG3MQ3JQR4PQDXF37CAHE.JPG",null,DEBOSSED,"342;I;G",31722034205,1
"SF_BAKDWV9I6XG040K0BLDOR4QE00J!KV_.JPG",null,PRINTED,"TEVA;8815",00093207501,1
"SF_BAKFZS8QXJ8V5QJXQP1I3ESVNWR08OR.JPG",null,PRINTED,"barr;323;25",51079007720,1
"SF_BAKGH58O-8021FB02UK2GTG0!KXFP!T.JPG",null,DEBOSSED,"WATSON;629",52544062928,1
"SF_BALZOITQQ6HLCDWK7B!AL29U4WH4NZ1.JPG",null,DEBOSSED,"M;135",00378013501,1
"SF_BAMGB6SGL4JZX!-VWPF6GGHDL2A9WAJ.JPG",null,DEBOSSED,"682",00093535156,1
"SF_BAP2G8LKMA436!MNMBPUVKLH1IESNPM.JPG",null,DEBOSSED,"60;60;1105",13668010501,1
"SF_BAPGN27__OM55NQGBG6-PCFGWJ-MGEK.JPG",null,DEBOSSED,"cor;124",00781114601,1
"SF_BAR2RWKDW6HGP-BFJV29TY5UMGJHXKA.JPG",null,PRINTED,"B;703",51991070390,1
"SF_BATDP3DJPS6ZCZK7PTZNEWM!L!U4AX6.JPG",null,DEBOSSED,"M;D17",00378401701,1
