PillProjectDisc12,8NDKU3VWXW8KJB7CYO23EDZG0SF_JJ.JPG,null,DEBOSSED,"54;346"
PillProjectDisc12,8OLB7DCQ4O0RMNXAX8B5VQJTOY90_J.JPG,null,DEBOSSED,"GX;CE5"
PillProjectDisc12,8P0_2AKXYP_IHRVJR_JI2DNA9!GA0S.JPG,null,DEBOSSED,"9;3;2268"
PillProjectDisc12,8P7SBFU791VG4MSY9--0F9WOCYUWIB.JPG,null,DEBOSSED,"SB;4891"
PillProjectDisc12,8PDODLIGZ-MO5LDXU9MYFULT7FLKSM.JPG,null,DEBOSSED,"b;C;2"
PillProjectDisc12,8QBTJMJW0L!BIU2D536TX0G18Y1!OG.JPG,null,PRINTED,"54;602;54;602"
PillProjectDisc12,8QDYHNNWMHDY_WJ-4RWARNW9X1-JG8.JPG,null,DEBOSSED,"JSP;522"
PillProjectDisc12,8QJ03OTRP_C18WJXKUIB6F4FO_ZN9V.JPG,null,DEBOSSED,"R;128"
PillProjectDisc12,8QJJAYK7FM1_V9S3-4OZAPVGH4HMIV.JPG,null,PRINTED,"TEVA;7373"
PillProjectDisc12,8QN4AWBFW9Z164SME!XW0C-1-NEXPM.JPG,null,DEBOSSED,"6;WARFARIN;TARO"
PillProjectDisc12,8QX5HNJN_AL2FOMPU6NI51-4XSIGD4.JPG,null,DEBOSSED,"G;13;9"
PillProjectDisc12,8R7DBX3N5FZ-HBE0QWLY6P9QO5O3ST.JPG,null,DEBOSSED,"LAMICTAL;200"
PillProjectDisc12,8UI-L!KTFOFPOHJILUA015W1HB-US.JPG,null,DEBOSSED,"54;135"
PillProjectDisc12,8UM15AIEYGBYH8OMVHDMFY1EV8K-CH.JPG,null,PRINTED,"GG;621;GG;621"
PillProjectDisc12,8V3UGKA9VF7O36Z2KJPD!HZQH7!KOW.JPG,null,DEBOSSED,"ZESTRIL;10;131"
PillProjectDisc12,8VAN_Y7ZBUEGCWLX!8J54ZG!_0UZD8.JPG,null,DEBOSSED,"MYLAN;186"
PillProjectDisc12,9-04VW1ID2Y89K1GP3KJDN6ZA3ZRF4.JPG,null,DEBOSSED,"b;944"
PillProjectDisc12,9-1RGK1GOE7JLQA5XTV3YW3PQ-T5DD.JPG,null,DEBOSSED,"3;035;N"
PillProjectDisc12,90O-96GKUYBE4!TUGJMJDZX232ZYNW.JPG,null,DEBOSSED,"O;M;650"
PillProjectDisc12,91XDWM9LYEGP!DVC-Z57_0PKPO6FWA.JPG,null,DEBOSSED,"T4"
PillProjectDisc12,9290FK5WXNME22W--0D-CPISPH1B17.JPG,null,PRINTED,"ROCHE;75;mg"
PillProjectDisc12,93BEVWL6_C01SA-3PM82PMNN3G7_ZR.JPG,null,DEBOSSED,"P;80"
PillProjectDisc12,95252MMKS5IOQCN65GVQ_9WKRDF_VD.JPG,null,DEBOSSED,"BAYER;CIP;250"
PillProjectDisc12,95K91_CXJ-UAXR219VHJV17!JQRM23.JPG,null,DEBOSSED,"ACTOS;30"
PillProjectDisc12,96DOLZFFT6Q59!28HKVJNJKF-RXA29.JPG,null,DEBOSSED,"H;124"
PillProjectDisc12,98-0XXDPIYQE5O9X1UWRKBVOKE26E-.JPG,null,PRINTED,"TEVA;7671"
PillProjectDisc12,98QS!9-8_OTXN_0LOMBUT4SQ97QMON.JPG,null,DEBOSSED,"WW;112"
PillProjectDisc12,9A91FWRSX1ZJOYWGUH8EVAISD7I5M2.JPG,null,PRINTED,"PLIVA;648"
PillProjectDisc13,9_PWURTYG13_UIT!GQHB33W-YB080_.JPG,null,DEBOSSED,"GX;CL5"
PillProjectDisc13,9_S-OBH-BVC0TWEO_U_2320W9_OWRN.JPG,null,DEBOSSED,"344"
PillProjectDisc13,9COQFE-92S_VY9F4WFI!RYY5BXX0S!.JPG,null,DEBOSSED,"54;662"
PillProjectDisc13,9EYIBC256VZINM7WDUH2H960F509UN.JPG,null,DEBOSSED,"4140;SB  "
PillProjectDisc13,9GSAP6T2HGFWVWL!O7NYMI-BJ1!L25.JPG,null,DEBOSSED,"PLIVA;434"
PillProjectDisc13,9HT1_UFDLO4QGBNA3DRT661R4-439P.JPG,null,PRINTED,"A;10;mg"
PillProjectDisc13,9IO!J0!T!QDD_2O4W!OCAXJJJIH3XK.JPG,null,DEBOSSED,"4741;9;3"
PillProjectDisc13,9L28WE_GR!AKXRJX7V-YJQYNVIE_7I.JPG,null,PRINTED,"CPC;2103"
PillProjectDisc13,9LHNGLXUOVBB27FQCE3QDPAUJIUGBG.JPG,null,DEBOSSED,"835;10;barr"
PillProjectDisc13,9M8T-XH5PYQP5UJ84_GY9O_-2OL5YQ.JPG,null,DEBOSSED,"M;C32"
PillProjectDisc13,9NIQISI!HMNVIVHB3-_W35BCX51Z!X.JPG,null,DEBOSSED,"93;26"
PillProjectDisc13,9O-QCZQRPND1J4Y-92O646FDK!GUTY.JPG,null,DEBOSSED,"221"
PillProjectDisc13,9OCE-I!10!GNOLBP!9TCF1XA!XZ4-C.JPG,null,PRINTED,"BVF;240;BVF;240"
PillProjectDisc13,9PWJBJDL6SE19TVDIDIMQ7ZH95QFEV.JPG,null,DEBOSSED,"H;106"
PillProjectDisc13,9PYDS11R6XFE79!P9E6H5ND97L0J_T.JPG,null,PRINTED,"93;11"
PillProjectDisc13,9QKYS0-4G2GH2AENT_7JCW1AB6SZQE.JPG,null,PRINTED,"GG;621;GG;621"
PillProjectDisc13,9QOE2FYTRC16V1R17IC8JE03S!S_UY.JPG,null,DEBOSSED,"5880;V"
PillProjectDisc13,9SJOY81RK!VD0ON0U-WD10O2H6ESTV.JPG,null,PRINTED,"93;4068;93;4068"
PillProjectDisc13,9X!B36OG6U!X1D-ODXM0CX5JLKALLZ.JPG,null,DEBOSSED,"PLIVA;482"
PillProjectDisc13,9XRKYX0I2YBKT3R!P980OTPDDY6IBL.JPG,null,DEBOSSED,"A;B"
PillProjectDisc13,9Z7!N5I!KDECCJCNDC3HKP6F471RP0.JPG,null,DEBOSSED,"6I"
PillProjectDisc13,B!2!H3PIA6IKJU20ORI0719-ZC751MZ.JPG,null,PRINTED,"barr;935"
PillProjectDisc13,B!21E903E08PQTJ2FU6-FVI-8DM8WW7.JPG,null,PRINTED,"P;20"
PillProjectDisc13,B!22Y3S2-PM_KT-ZUGZ5M6RHPDJMCKR.JPG,null,PRINTED,"West-;ward;3141"
PillProjectDisc13,B!24LMI857CAHOF1U19HEFRX_W16U5G.JPG,null,DEBOSSED,"TEVA;22;10"
PillProjectDisc13,B!3H8EF3S819FK25NMR0N8DIGLIL8F5.JPG,null,DEBOSSED,"b;241"
PillProjectDisc13,B!3LAFL789AICFZ8F5211J4!VMGEBKY.JPG,null,DEBOSSED,"SYNTHROID;100"
PillProjectDisc13,B!66MLO6!S5WF8B!GHHDD3NQC1QTHPM.JPG,null,DEBOSSED,"a;EB"
PillProjectDisc14,B--D0FOLI!1MU8IF4QZMRYPFYN8-9Z6.JPG,null,DEBOSSED,"58;77;V"
PillProjectDisc14,B--H1P!988LXFJY7SIH86IKI_37CB38.JPG,null,DEBOSSED,"IP;190;500"
PillProjectDisc14,B--IJ!RI41SS3GQOOSRLE977N-UY81V.JPG,null,DEBOSSED,"TV;308"
PillProjectDisc14,B-09A8F!B1D-MPASA2_0RBNBUTLFVGD.JPG,null,PRINTED,"EURAND;5"
PillProjectDisc14,B-1KFRJESWWDZH08FTZUE0L8!-9SVZ.JPG,null,PRINTED,"barr;250;mg;589"
PillProjectDisc14,B-1SH!YTKCSYKA6TS_TVI9YDI7-9R!T.JPG,null,DEBOSSED,"A;010;20"
PillProjectDisc14,B-2BLK3UGUCA5K!KJQECCK-IL68H4DZ.JPG,null,PRINTED,"93;658"
PillProjectDisc14,B-2MCI01Q46QGE6_BOEF_BUE0SFU2LI.JPG,null,DEBOSSED,"b;556"
PillProjectDisc14,B!_S3CDCRQYDDZLW_SZ7EZRA_7HO!2P.JPG,null,DEBOSSED,"OP;704"
PillProjectDisc14,B!6HGLB5_9F-10ECKQD!BGTC3_HR-03.JPG,null,DEBOSSED,"M;51"
PillProjectDisc14,B!7LZC1E2IREH5!K5!ZMQ4MY1PDX92K.JPG,null,PRINTED,"TEVA;5256"
PillProjectDisc14,B!7U8QH8DBDYLU!BTKIV2TP1FFTQWN2.JPG,null,DEBOSSED,"GX;FC3"
PillProjectDisc14,B!94F0G5N!A1VPH_BZ1UD1YL4A2C_BQ.JPG,null,PRINTED,"NEXIUM;40;mg"
PillProjectDisc14,B!9JCH!N80NJQIATVTAJMNVPK7J3RXJ.JPG,null,DEBOSSED,"SYNTHO;230"
PillProjectDisc14,B!AJJNFQBV80QZ3216QL43Z4WXON!58.JPG,null,DEBOSSED,"Pfizer;CDT;051"
PillProjectDisc14,B!C44E8!ZY!D_9F56OL1IACICX-P2IR.JPG,null,PRINTED,"AR;102;AR;102"
PillProjectDisc14,B!D19WK_DQ_K0EB1C6Z1M!U_YM-1JSX.JPG,null,PRINTED,"54;463;54;463"
PillProjectDisc14,B!HI9F6G5ZD!BUT96Y_NC15IIJ8MR_A.JPG,null,PRINTED,"GX;CE2"
PillProjectDisc14,B!JNGI-E3UN227TLN-!3XUEHF8LT22.JPG,null,DEBOSSED,"M;L;8"
PillProjectDisc14,B!JYSNCNFY!S6!2-OI0-TWSKC8-QMSY.JPG,null,PRINTED,"G;0511;G;0511"
PillProjectDisc14,B!MJ_O_HP7_CB9EQDXIG16-0NY6WFP9.JPG,null,DEBOSSED,"SV;5"
PillProjectDisc14,B!MM8NJTS9Q9DFYC1NXPS9O35V2PG11.JPG,null,DEBOSSED,"10;Xa"
PillProjectDisc14,B!N64AU_KB7BWIYH!OTTBWHQ8KMATOF.JPG,null,DEBOSSED,"GX;ES7"
PillProjectDisc14,B!PB3_K!8LVKV6H6UBQMCDO3Q853ZG6.JPG,null,PRINTED,"Watson;370;10;mg"
PillProjectDisc14,B!PF5M5WH9-9N9GPWMPZLVEYBMI-!XD.JPG,null,DEBOSSED,"WW;27"
PillProjectDisc14,B!PLO88CK8CB!VTQAKFYRO8LZ9!GQH9.JPG,null,DEBOSSED,"LEVOXYL;dp;100"
PillProjectDisc14,B!PMS3GU8X24ITYTULU8C3-LSOCOTHQ.JPG,null,DEBOSSED,"WATSON;408"
PillProjectDisc14,B!Q_MZ_73I0!OK_LBV-QOWA1S4ZTXQY.JPG,null,DEBOSSED,"C500;G"
PillProjectDisc14,B!RVYM!D0O_PX3GNO6CRT7B2TS-FR7K.JPG,null,DEBOSSED,"9;3;72;54"
PillProjectDisc14,B!TVAJNQL6WLTSU1Z353EH4EW6FR_UI.JPG,null,DEBOSSED,"APO;ATV;80"
PillProjectDisc14,B!U0Z-JFKHEA!QV5TR9Z4G9QAWLVDUE.JPG,null,DEBOSSED,"PLIVA;333"
PillProjectDisc14,B!U22BOH8UVND-Q50AP1UM9ADFU-WWE.JPG,null,DEBOSSED,"GX;LL1"
PillProjectDisc14,B!W-2P_Q!W76D5QUZ6HTFMNC75!L64P.JPG,null,DEBOSSED,"4;KC"
PillProjectDisc14,B!XE0RHZ209RLR3PH6U_H0RG!_-5OGQ.JPG,null,PRINTED,"TV;7796"
PillProjectDisc14,B!XN5XQ8FOELZMB33-C42SG1YL0EHKJ.JPG,null,DEBOSSED,"DYN;055"
PillProjectDisc14,B!Y-26OWBD9RRJS0KW7OIFQ27TI3IG5.JPG,null,DEBOSSED,"ZC18"
PillProjectDisc14,B!Y1B1_VRWN7FZRUG4RPCVDGA002VWV.JPG,null,DEBOSSED,"M;312"
PillProjectDisc14,B!YAQK9ON1S7201YNFLV55Z2H!!6X0X.JPG,null,DEBOSSED,"b;712"
PillProjectDisc14,B!ZD72__XM00KBI0A8XO3LCB9DIRG!N.JPG,null,DEBOSSED,"TV;7424"
PillProjectDisc15,B-3MH3971A8T-I5-PLYFRK3GPFNY0Z5.JPG,null,DEBOSSED,"88;10"
PillProjectDisc15,B-5HUJX0X_XPAKEO6XHQ7AIH2EIM8WD.JPG,null,DEBOSSED,"93;2272"
PillProjectDisc15,B-66B-RKUXPWRL66T7BI5RT6Q7Y7NG7.JPG,null,DEBOSSED,"ACTOS;15"
PillProjectDisc15,B-6KO9A4G8!_A85YG7GWBZUCVFA7S!2.JPG,null,PRINTED,"100;mg"
PillProjectDisc15,B-7MIQV0WY79C3QWDMR3DWG2K_7F7YH.JPG,null,DEBOSSED,"par;653;20"
PillProjectDisc15,B-7UY914ST4JFVACP_VAVE64KNRBDGZ.JPG,null,DEBOSSED,"54;411"
PillProjectDisc15,B-8I9T_H!3RBY6AY287KMS9Z9AHG94Y.JPG,null,PRINTED,"93;12"
PillProjectDisc15,B-8UQW!9I1_HN!--Q5S93Z13EUQLUI1.JPG,null,DEBOSSED,"5412;150"
PillProjectDisc15,B-9ESK00CG!42YC2IKCW6QITB3DFGAQ.JPG,null,PRINTED,"54;463;54;463"
PillProjectDisc15,B-9ZQHOL!OUNHQP1NFRLMWXPX-!_REW.JPG,null,DEBOSSED,"10;A"
PillProjectDisc15,B-A!2SKNEO2VT65LSA-!INZSG3_1CWW.JPG,null,PRINTED,"TEVA;7336"
PillProjectDisc15,B-BZWX9EC7U5PXNVLWBJ73Z63IPMTK6.JPG,null,DEBOSSED,"b;125"
PillProjectDisc15,B-C_3MC9P51!AOEYX!XUX3LYB6PAT8I.JPG,null,PRINTED,"MYLAN;3205;MYLAN;3205"
PillProjectDisc15,B-C68Z-VOG4I7FMJ485-77OUCNSLG2X.JPG,null,DEBOSSED,"10;Xa"
PillProjectDisc15,B-DJ!BDXNVR0JY3SJJHDVRKAONV1RRJ.JPG,null,DEBOSSED,"SA;50"
PillProjectDisc15,B-DU0QEAH93JVR7F1BGLVW0OU78XFY4.JPG,null,PRINTED,"CLEOCIN;75;mg;CLEOCIN;75;mg"
PillProjectDisc15,B-FO85HEP3A-0I_YAX47MEM!PT5_!DL.JPG,null,DEBOSSED,"Y+"
PillProjectDisc15,B-I0HL7EJ_HRMBGF1U1W62GLL7EKI_Z.JPG,null,DEBOSSED,"BCT;2;1;2"
PillProjectDisc15,B-I509Z_!V8R2!XNG0GR6YGC73!UJ-V.JPG,null,DEBOSSED,"93;41"
PillProjectDisc15,B-IT1BMPMFBGMZFWZRID80ZSNKUK2XG.JPG,null,DEBOSSED,"IP;465"
PillProjectDisc15,B-KRX!B_UJBHQ0UFNA374SI0JG3C-0R.JPG,null,PRINTED,"93;3193;93;3193"
PillProjectDisc15,B-MNMVHV8_1I1X-G69UISR5IUWWOPZC.JPG,null,PRINTED,"Andrx;597;120;mg"
PillProjectDisc15,B-N!SNJKVCT8FX!127B49EKG0OAGQDI.JPG,null,DEBOSSED,"93;7364"
PillProjectDisc15,B-OEYJJ!K22LFHGXEXJP-9H!PI1TGON.JPG,null,DEBOSSED,"M;372"
PillProjectDisc15,B-P_NA2ZRXZQ9V6F40V9VAPECA!WXEZ.JPG,null,DEBOSSED,"88;10"
PillProjectDisc15,B-P3L9JE_3Y8SZ80K66L88BC-FOT6!N.JPG,null,DEBOSSED,"A;B"
PillProjectDisc15,B-PE4SNN1M6CEU03F5N45AGTT0O59WH.JPG,null,DEBOSSED,"NVR;DX"
PillProjectDisc15,B-QVV-FU6O4AQS4NCUO6M2GV0438T7K.JPG,null,DEBOSSED,"3762"
PillProjectDisc15,B-QY-_RVAK7DM164G92W_VKV71ZJVET.JPG,null,PRINTED,"DYRENIUM;50;mg;DYRENIUM;WPC;002"
PillProjectDisc15,B-RGVK6WS16H4NEH3-X7UO-TU_L_HJ-.JPG,null,DEBOSSED,"L;27;M"
PillProjectDisc15,B-S7_9WP6A3A3XUWT6X_EQD6!RDJKQ.JPG,null,DEBOSSED,"9;3;7206"
PillProjectDisc15,B-STF5UK87QFX5ZC5HM3Y1C2TZQR8QG.JPG,null,DEBOSSED,"555;872;b"
PillProjectDisc15,B-V_5XA5KNZG40TTBWVC7BCPA4IPBIK.JPG,null,DEBOSSED,"ZOLOFT;25;MG"
PillProjectDisc15,B-X5QRSLM6RF_ZURUG3LC9FCTU21JA9.JPG,null,DEBOSSED,"M2A3;57344"
PillProjectDisc15,B-XAKO6MSTH2JQZV1KS20NVTNZYA29K.JPG,null,DEBOSSED,"I46"
PillProjectDisc15,B-Y1-W3R4HJ!P036W_VQI4ZUL38I245.JPG,null,DEBOSSED,"A;TD"
PillProjectDisc15,B-YQH3EMVCYUX4SBOFTXURX-ICI!AR6.JPG,null,DEBOSSED,"93;308"
PillProjectDisc16,B0_8DA!WG-OQUY8EVAPF_S!GDS796AG.JPG,null,PRINTED,"93;3127;93;3127"
PillProjectDisc16,B0!0ED1-CPP1JU9CMFGMP!W1MX0CYX.JPG,null,PRINTED,"E;91"
PillProjectDisc16,B0!1FN3F2Y1QHPKO8C78HI9__R58SFI.JPG,null,DEBOSSED,"CPC;Fl"
PillProjectDisc16,B0!HQXGWXBO798TH5_5DBPUQ1!8PNL6.JPG,null,PRINTED,"WATSON;411;100;mg"
PillProjectDisc16,B00UM1SFSHL_CFJKC!3TSONSUHPS8Z.JPG,null,DEBOSSED,"West;ward;140"
PillProjectDisc16,B01QKDQYOM7J_!YVT_H4-_R1XJQ_IU7.JPG,null,DEBOSSED,"ACTOS;45"
PillProjectDisc16,B01TNCLVL7PH_5_U12WZE0OMJOZY6Q6.JPG,null,PRINTED,"93;3171;93;3171"
PillProjectDisc16,B0483U0XK-SBM__4X_O-!FY4QW_CLTU.JPG,null,DEBOSSED,"173;93"
PillProjectDisc16,B05-F34O42!STY9JPEI1A7PI8-V9!I4.JPG,null,PRINTED,"MYLAN;6410,MYLAN;6410"
PillProjectDisc16,B05X9-!QXVPWMUL!LWCJLWEG2_JMRAN.JPG,null,DEBOSSED,"ZC;08"
PillProjectDisc16,B06ORKQC078G26_N-KDPC6MBGM6SMRE.JPG,null,DEBOSSED,"TEVA;5313"
PillProjectDisc16,B07QWO6-EURGZIAISH3F88H2MDQ80HR.JPG,null,DEBOSSED,"M;L;11"
PillProjectDisc16,B07TKUQ_BP5U6VSKE5MRL!C6GN2PH8J.JPG,null,DEBOSSED,"M;69"
PillProjectDisc16,B096MCDI!CW97G8Y8X4R00K-4P!!09T.JPG,null,DEBOSSED,"174;93"
PillProjectDisc16,B0AN7GE6-UH073YVVVUAE8C3MCGA0SF.JPG,null,DEBOSSED,"SB;4891"
PillProjectDisc16,B0AQ!GK_FDMPHC-CWOX-I!4SJFBHJ90.JPG,null,DEBOSSED,"LU;F04"
PillProjectDisc16,B0DQHJ3UDH8V3URHR0Y-P5ZTWIZL_4S.JPG,null,DEBOSSED,"HP;62"
PillProjectDisc16,B0F-AYKM2!OJ_3P5Y7H_FAMST-H80QQ.JPG,null,DEBOSSED,"MYLAN;G1"
PillProjectDisc16,B0HIFOUMUSQB6V2ROD5J1!K9J83SWR1.JPG,null,DEBOSSED,"2090;V"
PillProjectDisc16,B0HOM83J04O!2JTFSYUHN3V-S29XBTW.JPG,null,PRINTED,"MYCOBUTIN;Pharmacia;Upjohn"
PillProjectDisc16,B0ICMDIV8!WUDFHC0Y4W84NQ7-T_5P.JPG,null,DEBOSSED,"Z;65"
PillProjectDisc16,B0IYNHG1Z!GDX_0VGFGMMB16K9B0UZ3.JPG,null,DEBOSSED,"MP;66"
PillProjectDisc16,B0J-A8L5Q87!NZGRL!4S69!1QOYCV!!.JPG,null,DEBOSSED,"M;EC5"
PillProjectDisc16,B0LIM8MA3NRJWIJ!UTRYA7ERWVBP4ES.JPG,null,DEBOSSED,"SYNTHROID;200"
PillProjectDisc16,B0M19FMPYS_RHLA_RC-HOWVZ29YL0LZ.JPG,null,PRINTED,"APO;055"
PillProjectDisc16,B0MQ3KA-M-9S681FUW26E_JLO0_YQ6P.JPG,null,DEBOSSED,"93;29"
PillProjectDisc16,B0N29A1ZYBCI96LVLCKBWBJKL6Y5EV1.JPG,null,DEBOSSED,"M;501"
PillProjectDisc16,B0NFX_S8WGP5N!FODSP!G-X6NK37T!C.JPG,null,DEBOSSED,"93;7121"
PillProjectDisc16,B0O6PF2290HGCMVD!87LOJ6LHD6K10H.JPG,null,DEBOSSED,"CL;11"
PillProjectDisc16,B0OHVPUZIQHMEHZPP9S519UAS8S0IGY.JPG,null,DEBOSSED,"DAN;DAN;5059"
PillProjectDisc16,B0OZ3I17C47-UNK8-X8_9FNSSWZ9THY.JPG,null,DEBOSSED,"M;L;5"
PillProjectDisc16,B0Q_XRUXEZT87JPW8!1390G5FN3VDUH.JPG,null,DEBOSSED,"I36"
PillProjectDisc16,B0Q5UL-SI8VARKUVAAXQWTW4XZFXNX7.JPG,null,DEBOSSED,"831;1;barr"
PillProjectDisc16,B0R6X9F9P-M_TW2VMW3YI3695E0XNE-.JPG,null,PRINTED,"MACRODANTIN;25;mg;0149;0007"
PillProjectDisc16,B0S!Y9V2RF6O-4DKUSZ4U11GDZTAFK7.JPG,null,PRINTED,"Lilly;3239;60;mg"
PillProjectDisc16,B0SW!EC42NTKXRTHNVOQULC4D!NTP5M.JPG,null,PRINTED,"TV;A18"
PillProjectDisc16,B0YHK!EDAD21G0Y5TD6H3JM9W_-EHR5.JPG,null,DEBOSSED,"DAN;5565"
PillProjectDisc16,B1!DSR_V11SZ0VWU5W2U5FA14J82NH2.JPG,null,PRINTED,"01A"
PillProjectDisc16,B1!HIKHMKDZENHRU6MU-CD6VSQFTBCY.JPG,null,DEBOSSED,"MP;83"
PillProjectDisc17,B1-S!52YGG2D9FPA0ZI4GRZ1SQUAFXC.JPG,null,DEBOSSED,"VGR;50;Pfizer"
PillProjectDisc17,B100LF75J6WYQN58X9BEN3D9UJ4QPBQ.JPG,null,DEBOSSED,"b;951"
PillProjectDisc17,B10KI2F37JDF92V__DTI!96DN80-69X.JPG,null,DEBOSSED,"cor;201"
PillProjectDisc17,B11O5ZHEN3EPKMF!GSGYA4S8C06-0PR.JPG,null,PRINTED,"RX632;RX632"
PillProjectDisc17,B11YYUKCZLZM6_WFARC!TC1PRX5OI3U.JPG,null,PRINTED,"KU;486;200;mg"
PillProjectDisc17,B126VEH_0A42B3S7R1768!AG0-W8S4A.JPG,null,PRINTED,"Z;Zenith;50;mg;2130"
PillProjectDisc17,B1359SSGA1PXH29F5MIB_39RRRH3LYJ.JPG,null,DEBOSSED,"PLIVA;468"
PillProjectDisc17,B13D4!GFUYY8-92WZL!E093Q7IT2RJ0.JPG,null,DEBOSSED,"SEARLE;1421;A;A;A;A;75"
PillProjectDisc17,B13OJG_GM710M407L!!9KK3UPQG4SML.JPG,null,PRINTED,"PFIZER;398;PFIZER;398"
PillProjectDisc17,B14_1G8ZUJ89GAE1YCIUNN5TFM0ZJTT.JPG,null,DEBOSSED,"WATSON;606"
PillProjectDisc17,B14242FFZPM7P-C750CF350FVFW5FG4.JPG,null,DEBOSSED,"CYP"
PillProjectDisc17,B14JB94-MBPUZ0DIDD7-S9G7TH-1NX5.JPG,null,DEBOSSED,"S476"
PillProjectDisc17,B16I7K3FHUMF5B_DK-8SVBXN-TYI9F9.JPG,null,DEBOSSED,"93;1177"
PillProjectDisc17,B177XQW15BZNWFHNTLFMASCEBSVOUXX.JPG,null,DEBOSSED,"P;3"
PillProjectDisc17,B17YCMDQRWSFN3VMFDJ3U2A0-LNEKTU.JPG,null,DEBOSSED,"V;625"
PillProjectDisc17,B188B8SMIFH5MB90H5U-RZTYHC27WBN.JPG,null,DEBOSSED,"G12"
PillProjectDisc17,B1ACPEBDFNZEFWZ81V4Q1P2J0BIW2DC.JPG,null,DEBOSSED,"LESCOL;XL;80"
PillProjectDisc17,B1B1WDYF8_UNHXPWCNG8!EOJ4W6345!.JPG,null,PRINTED,"60"
PillProjectDisc17,B1C75SSLGYQ8K!0SKT99748TRVTJZ22.JPG,null,DEBOSSED,"E;210"
PillProjectDisc17,B1CQ3EN2PWS4KWD-0ITD60!Z4GMF7B.JPG,null,PRINTED,"OMEPRAZOLE;40;mg;R;159"
PillProjectDisc17,B1DFN8HUN6VDD!OJSWT19MEEGYKMN-Q.JPG,null,DEBOSSED,"E;5"
PillProjectDisc17,B1DXF!B15H4SJLLRUTELSP_I96CJRO-.JPG,null,DEBOSSED,"WPI;3248"
PillProjectDisc17,B1G0P2X9NS6LCTEOBDY2!0R7_YE-RWS.JPG,null,DEBOSSED,"A;03"
PillProjectDisc17,B1G21J7S72ON351C4XGXCTWBNX2LA5O.JPG,null,DEBOSSED,"T88"
PillProjectDisc17,B1H476HMFX6H_04XKN-NVSB_45JOBDV.JPG,null,DEBOSSED,"ZANTAC;300;Glaxo"
PillProjectDisc17,B1HC4ZB2Y4PTF!82H-ZZXPU9DAG_QZU.JPG,null,DEBOSSED,"151"
PillProjectDisc17,B1IAT_CG_4NMKC7RZ4FB-Q!C-PZYVRM.JPG,null,PRINTED,"500;20"
PillProjectDisc17,B1IC9TOGH23IFD5XQVJ6VCLV4DU2-Q3.JPG,null,DEBOSSED,"2090;V"
PillProjectDisc17,B1JQXH-WK4MO0-OE7793F64UFYQXDKT.JPG,null,PRINTED,"GG;738"
PillProjectDisc17,B1L!CNXZBRWWCUFLP6LU2C3TF84Q9ZI.JPG,null,DEBOSSED,"TV;135"
PillProjectDisc17,B1M0SAP5SFHMD0E4DRJF_8XYYNZJOF_.JPG,null,DEBOSSED,"5033;10;12;5"
PillProjectDisc17,B1M2ZT89MJEXW0F59C6O7NRRH6C5GR5.JPG,null,PRINTED,"WELLBUTRIN;SR;100"
PillProjectDisc17,B1MRBDS5E6OXOL_O59UJWDO6I3M8WOK.JPG,null,DEBOSSED,"SV;10"
PillProjectDisc17,B1PHWZYYKDMZ_ANV51IKLJ38B5Q39UZ.JPG,null,DEBOSSED,"dp;457"
PillProjectDisc17,B1QCRGUYMDBBUXV-DHNTREWUJLCZB0C.JPG,null,PRINTED,"PFIZER;397;PFIZER;397"
PillProjectDisc17,B1QY72OEXQC60TKFRIV0Y633H67M37A.JPG,null,DEBOSSED,"TEVA;7291"
PillProjectDisc17,B1R90WLRTPYD6E!GEKR5IK8L21A!T0N.JPG,null,DEBOSSED,"B384"
PillProjectDisc17,B1T7SG!RLZ0D2Q6ET934NSB56DWSB9Y.JPG,null,DEBOSSED,"E;223"
PillProjectDisc17,B1TPFUR6R3E_J4AW2R0CE1KPQHXAQW_.JPG,null,DEBOSSED,"b;485"
PillProjectDisc17,B1TV5CN53PUWM2J_RJ8V4AWZ-MS!JTS.JPG,null,DEBOSSED,"B;546"
PillProjectDisc17,B1VTF-NIVY0XOKBN1W-_Q4RGFD!IN2Q.JPG,null,DEBOSSED,"a;FO"
PillProjectDisc17,B1X!!ST!1ROAY8FX!A_D5EDG7KX1D77.JPG,null,DEBOSSED,"93;983"
PillProjectDisc17,B1XQY-MQ94_LLVP_FY0!BNC!6-0CG4H.JPG,null,DEBOSSED,"503;2MG"
PillProjectDisc18,B1_QCDUSV1GZONTGA0LEUA4ZJHTE3PC.JPG,null,DEBOSSED,"40"
PillProjectDisc18,B2-W5WDTBFLUWS_J0ZCAZAQ0NREV3ZB.JPG,null,PRINTED,"TEVA;7335"
PillProjectDisc18,B2-WLPWLGEHRY_UB4CH--!DJ3NRASTR.JPG,null,DEBOSSED,"BETAPACE;80;mg"
PillProjectDisc18,B2!9SB7HFSCQCQ!1IAM52F_VQ95WBVM.JPG,null,PRINTED,"LAMICTAL;XR;25"
PillProjectDisc18,B227P-O!5M9_!C-EFQWXTU_ML_NQT-V.JPG,null,DEBOSSED,"PD;156;20"
PillProjectDisc18,B229JDVZ_2J_RHFV-VR!P3YGK3EJJ4R.JPG,null,DEBOSSED,"22;66;V"
PillProjectDisc18,B22GE4ZOVM36OIF022W!W7VFACR-PR3.JPG,null,PRINTED,"CLEOCIN;75;mg;CLEOCIN;75;mg"
